publish_date,headline_text,is_kashmir,is_pakistan
20010906,4 soldiers killed in J&K blast,True,False
20010906,PM briefed about security scenario in J&K,True,False
20010906,Ex-MLA; NC activist escape militant attack in J&K,True,False
20010906,Musharraf invites PoWs' relatives to Pak,False,True
20010906,CIA predicts Pak govt breakdown,False,True
20010906,Two Pak groups seek UN mediation,False,True
20010907,CRPF officer killed in J&K blast,True,False
20010907,Shabir Shah in Delhi to talk Kashmir,True,False
20010907,Pak lobbies hard against US curbs,False,True
20010907,EU aid commissioner to visit Afghanistan; Pakistan,False,True
20010908,Suffering little hearts breach LoC,True,False
20010908,Army says J&K has terrorists; not militants,True,False
20010908,6 BSF personnel killed in J&K,True,False
20010908,Pak plans media blitz at UN meet,False,True
20010908,Pak police arrest 50 Jaish militants,False,True
20010909,Pakistan TV to launch KBC clone,False,True
20010909,Pak's Kashmir focus again negates talks,True,True
20010909,Brahmins to support Kashmiri pandits' cause,True,False
20010909,Lone is lone crusader for Hurriyat now,True,False
20010909,Lashkar tones down rhetoric against Pak govt,False,True
20010909,Pak-based Bengalis resent denial of citizenship rights,False,True
20010910,Man crosses to Pakistan,False,True
20010910,Pakistani arms supplier's gang busted,False,True
20010910,Security alert against suicide attacks in J&K,True,False
20010910,13 ultras among 2O killed in Jammu and Kashmir,True,False
20010910,Relatives of PoWs to search Pak jails,False,True
20010910,'Dawood enjoys Pak protection',False,True
20010911,Pakistan TV to launch KBC clone,False,True
20010911,Hizbul militant killed; 6 injured in J&K blasts,True,False
20010911,Rs 1880 cr central aid to J&K to combat terrorism,True,False
20010911,Pakistan TV to launch KBC clone,False,True
20010911,Pak TV to launch KBC clone,False,True
20010911,'US can't mediate between India; Pak',False,True
20010912,Pak TV takes a cue from the Big B,False,True
20010912,India hopes US will now pressurise Pak,False,True
20010912,KBC to KABC: Clone banega in Pakistan,False,True
20010912,A common armrest; an uncommon LoC,True,False
20010912,Hurriyat condemns terrorist attacks in US,True,False
20010912,Kashmir is our main focus: Lashkar chief,True,False
20010912,Pak family questioned in connection with US attacks,False,True
20010913,Kashmiri ultras threaten to shoot unveiled women,True,False
20010913,Hurriyat executive holds meeting in Srinagar,True,False
20010913,Eight killed in J&K violence,True,False
20010913,US proposes; Pak disposes,False,True
20010913,Diplomats gear to move out of Pakistan,False,True
20010913,Pak troops on Afghan border on high alert,False,True
20010914,Kashmiri Hindus observe 'martyrdom day',True,False
20010914,Pakistan TV to launch KBC clone,False,True
20010914,Hurriyat resolves to fight terrorism with US,True,False
20010914,Militant outfits oppose Pak move to support US,False,True
20010914,Pak willing to allow use of air space,False,True
20010914,Pak Oppn wants to be taken into confidence,False,True
20010914,'Pak must ask for proof against Laden',False,True
20010914,'attack Pakistan; attack Pakistan',False,True
20010914,FBI collects material on Pak militant camps,False,True
20010914,Pak generals mum on US request,False,True
20010914,Pakistan may gain significant concessions from the US,False,True
20010915,Back from Pakistan!,False,True
20010915,Panun Kashmir resolves to fight terrorism,True,False
20010915,Abdullah warns Pak to stop terrorism in Kashmir,True,True
20010915,8 ultras among 11 killed in J&K,True,False
20010915,Militant training camps closed in PoK,True,True
20010915,'US should consider Pak support to terrorism',False,True
20010915,US marines land in Pak for surveillance: Report,False,True
20010915,Musharraf briefs US envoy on Pak response,False,True
20010916,'Pak should hand over militants to India',False,True
20010916,Kashmir channel upgraded,True,False
20010916,Pak national detained,False,True
20010916,Presence of Dawood; aides in Karachi becomes embarrassment to Pak govt.,False,True
20010916,Former EC gets threats from 'Kashmir human bombs',True,False
20010916,Army on high alert along J&K; Punjab borders,True,False
20010916,Pakistan's dual face,False,True
20010916,Unmasking Pakistan,False,True
20010916,Pak will help US; but wants India out,False,True
20010916,Bush thanks Musharraf for Pak support,False,True
20010917,Jaswant laughs off US-Pak deal,False,True
20010917,9 policemen; 7 militants killed in Kashmir,True,False
20010917,Pak set no terms; US tells India,False,True
20010917,Pakistan appears to have the wrested the initiative,False,True
20010917,US sensitive to Pak problems: Powell,False,True
20010918,'US will now appreciate Indian stand on Kashmir',True,False
20010918,ICC meeting shifted from Pakistan,False,True
20010918,Tight security for Indo-Pak match in World Cup,False,True
20010918,Attacks in US will have impact in J&K: Shabir Shah,True,False
20010918,Target terror leaders in Pak: India tells US,False,True
20010918,J&K BJP unit demands clarification on Kashmir policy,True,False
20010918,4 ultras among five killed in Kashmir,True,False
20010918,Pak buying time to clear militant camps: Abdullah,False,True
20010918,Terrorism in US to affect J&K: Shabir Shah,True,False
20010918,Shift in Sino-Pak; US-Iran ties,False,True
20010918,No threat to Pak nuclear installations,False,True
20010918,Religious parties in Pak vow support for Taliban,False,True
20010919,India cautions US on seeking Pak help,False,True
20010919,Three injured in four blasts in Kashmir,True,False
20010919,Kashmiri Pandits demand firm handling of terrorism,True,False
20010919,'Pak proxy war acquires new dimensions in J&K',True,True
20010919,Eight ultras killed in J&K,True,False
20010919,'US pressured Pak to fight terrorism',False,True
20010919,Taliban has firepower to last a decade: Pak,False,True
20010919,Pak forces stationed in Afghanistan: Reports,False,True
20010919,'Pak nuclear status cause for concern',False,True
20010919,Afghan Oppn charges Pak with 'insincerity',False,True
20010920,Pak intensifies shelling in Drass; Kargil,False,True
20010920,Hurriyat backs Musharraf,True,False
20010920,India need to rely on itself on J&K: Krishnamurthy,True,False
20010920,Musharraf drops Taliban to get Kashmir,True,False
20010920,'Pak still promoting cross-border terrorism',False,True
20010920,US moves to lift sanctions on Pak,False,True
20010920,US fleet not heading for Pak: Qureshi,False,True
20010920,US to work closely with India; Pak,False,True
20010921,SC stays encashment of DPC LoC,True,False
20010921,Civil war likely in Pak soon: Dubey,False,True
20010921,'No extraordinary movement along LoC',True,False
20010921,Four ultras killed; nine held in Kashmir,True,False
20010921,Jaswant rules out talks with Pakistan,False,True
20010921,Pak tones down anti-India rhetoric,False,True
20010922,'US better rely on India than Pakistan',False,True
20010922,India tells Pak it won't add to crisis,False,True
20010922,Pak not to sever ties with Taliban,False,True
20010922,J&K terrorism on Bush's hit list: Powell,True,False
20010922,Pak tells Taliban to act fast,False,True
20010922,Pak will fight terrorism worldwide: Musharraf,False,True
20010923,Pak pilgrims to pray for peace at Ajmer dargah,False,True
20010923,Foreign nationals scurry from Pak to India,False,True
20010923,Wagha fire-escape for foreigners in Pak,False,True
20010923,Little change in firing pattern along LoC,True,False
20010923,ON THE BRINKbrPakistan The war within,False,True
20010923,Friday's Kashmir strike a setback to Hurriyat,True,False
20010923,Little change in firing pattern along LoC,True,False
20010923,Pak trying to bargain with US: Advani,False,True
20010923,China concerned over Pak support to US,False,True
20010923,Kashmir Not Negotiable,True,False
20010923,Pak sanctions waiver conditional: US,False,True
20010923,US-Pak lovefest: India is not a bit player,False,True
20010924,Sexurity around Kashmir assembly; council tightened,True,False
20010924,Dalai Lama's remarks on Kashmir distorted: Rimpoche,True,False
20010924,Rawle flays US for lifting Pak curbs,False,True
20010924,J&K militants root for Laden despite ISI,True,False
20010924,Govt employee involved in J&K blast held,True,False
20010924,Australia resumes defence ties with Pak,False,True
20010924,Pak admits 'mistakes' in Afghan policy,False,True
20010924,Pak Christians fear for their safety,False,True
20010924,Pakistan recalls staff in Afghanistan,False,True
20010925,STAR rejigs programme to counter Pak ban,False,True
20010925,Bleak days for Sikh ultras in Pak,False,True
20010925,J&K assembly adjourns after condolence,True,False
20010925,STAR rejigs programmes to counter Pak ban,False,True
20010925,BJP flays Pak over support to Taliban,False,True
20010925,Nine militants among 14 killed in J&K,True,False
20010925,Hundreds of Pakistanis prepare for jehad,False,True
20010925,Bush taking steps to ensure Pak stability,False,True
20010925,May God be with Pak: Mubarak,False,True
20010925,China says Pakistan not an ally,False,True
20010926,Terror in Kashmir is next target: Envoys,True,False
20010926,400 Kashmiri militants waiting to cross over,True,False
20010926,Bush says stability in Pak is important,False,True
20010926,Kashmir is on our agenda: US to India,True,False
20010926,We will not join war against Afghanistan: Pak,False,True
20010926,EU lifts post-1999 coup Pak sanctions,False,True
20010926,Alliance with Pak tactical; not strategic: US,False,True
20010926,'World ignored Pak's role in abetting terrorism',False,True
20010926,Rift in US-Pak ties over Taliban,False,True
20010927,India; Pak leaders flayed for supporting US,False,True
20010927,Seven ultras among 11 killed in J&K,True,False
20010927,Pak feared strike against N-facilities,False,True
20010928,'US strike threat has numbed militants in J&K',True,False
20010928,17 militants; Army major among 25 killed in J&K,True,False
20010928,Pak may snap ties with Taliban: US,False,True
20010928,Pak allows US to use its bases for raids: Report,False,True
20010929,Army Major among 25 killed in J&K,True,False
20010929,Two walkouts in J&K assembly,True,False
20010929,11 militants killed; tragedy averted in Kashmir,True,False
20010929,Fire in Kashmir hotel; 14 killed,True,False
20010929,India; Pak need to cooperate,False,True
20010929,US may offer $75 mn; gunships to Pak,False,True
20010929,Pak extracts price for support,False,True
20010929,Pak didn't demand Osama's handover: Taliban,False,True
20010929,US may allow arms sale to India; Pak,False,True
20010929,Another View from Pakistan,False,True
20010929,Pak team returns empty handed,False,True
20010929,'Pak getting peanuts from US',False,True
20010930,27 militants; 3 securitymen killed in J&K,True,False
20010930,IN BLACK AND WHITEbrHas Pakistan outmanoeuvred India in US war against terrorism,False,True
20010930,Harkat's presence negligible in J&K,True,False
20010930,11;000 Muslims have died in J&K violence,True,False
20010930,'Easing Pak sanctions will send wrong signal',False,True
20010930,Sher-e-Kashmir Open draws top pro field,True,False
20010930,Harkat vows to continue fight in Kashmir,True,False
20010930,Laden's links with J&K militancy revealed,True,False
20011001,Pak to repatriate 31 Indian prisoners today,False,True
20011001,J&K assembly session extended by two days,True,False
20011001,Kashmir attack toll mounts to 38,True,False
20011002,Pakistan repatriates 31 Indians at Wagah,False,True
20011002,J&K MLA is safe,True,False
20011002,'Pakistan should hand over JeM leaders to India',False,True
20011002,Jaish has direct links with Taliban: J&K Police,True,False
